original_path,original_name,proposed_name,confidence,parse_method,collision_status,duplicate_risk,source,issue_type,guessed_artist,guessed_title,filter_result,block_reasons
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\ELVELLON - The Aftermath Of Life (Official Video) ｜ Napalm Records.mp3,ELVELLON - The Aftermath Of Life (Official Video) ｜ Napalm Records.mp3,Elvellon - The Aftermath of Life Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,ELVELLON,The Aftermath Of Life ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Elīna Garanča – Saint-Saëns： Mon coeur souvre à ta voix from Samson et Dalila.mp3,Elīna Garanča – Saint-Saëns： Mon coeur souvre à ta voix from Samson et Dalila.mp3,Elīna Garanča - Saint-saëns - Mon Coeur Souvre À Ta Voix From Samson Et Dalila.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,Elīna Garanča,Saint-Saëns： Mon coeur souvre à ta voix from Samson et Dalila,approved,
C:\Users\suppo\Downloads\New Music\Top1000\Esperándote - MTZ Manuel Turizo ｜ Video Oficial.mp3,Esperándote - MTZ Manuel Turizo ｜ Video Oficial.mp3,Esperándote - Mtz Manuel Turizo ｜ Video Oficial.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Esperándote,MTZ Manuel Turizo ｜ Video Oficial,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EXIT EDEN - Désenchantée (Official Video) ｜ Napalm Records.mp3,EXIT EDEN - Désenchantée (Official Video) ｜ Napalm Records.mp3,Exit Eden - Désenchantée Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,EXIT EDEN,Désenchantée ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EXIT EDEN - Run! Feat. Marko Hietala (Official Video) ｜ Napalm Records.mp3,EXIT EDEN - Run! Feat. Marko Hietala (Official Video) ｜ Napalm Records.mp3,Exit Eden - Run! Feat. Marko Hietala Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,EXIT EDEN,Run! Feat. Marko Hietala ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EXIT EDEN - Separate Ways (Journey cover) (Official Video) ｜ Napalm Records.mp3,EXIT EDEN - Separate Ways (Journey cover) (Official Video) ｜ Napalm Records.mp3,Exit Eden - Separate Ways Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,EXIT EDEN,Separate Ways ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EYE OF MELIAN - Blackthorn Winter (Official Video) ｜ Napalm Records.mp3,EYE OF MELIAN - Blackthorn Winter (Official Video) ｜ Napalm Records.mp3,Eye of Melian - Blackthorn Winter Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,EYE OF MELIAN,Blackthorn Winter ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EYE OF MELIAN - Dawn of Avatars (feat. Patty Gurdy & Troy Donockley) ｜ Napalm Records.mp3,EYE OF MELIAN - Dawn of Avatars (feat. Patty Gurdy & Troy Donockley) ｜ Napalm Records.mp3,Eye of Melian - Dawn of Avatars (Feat. Patty Gurdy & Troy Donockley) ｜ Napalm Records.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,EYE OF MELIAN,Dawn of Avatars (feat. Patty Gurdy & Troy Donockley) ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EYE OF MELIAN - Symphonia Arcana (Official Video) ｜ Napalm Records.mp3,EYE OF MELIAN - Symphonia Arcana (Official Video) ｜ Napalm Records.mp3,Eye of Melian - Symphonia Arcana Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,EYE OF MELIAN,Symphonia Arcana ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EYE OF MELIAN - Tears of the Dragon (Official Video) (Bruce Dickinson Cover) ｜ Napalm Records.mp3,EYE OF MELIAN - Tears of the Dragon (Official Video) (Bruce Dickinson Cover) ｜ Napalm Records.mp3,Eye of Melian - Tears of the Dragon Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,EYE OF MELIAN,Tears of the Dragon ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\FEUERSCHWANZ - Das Herz eines Drachen (Official Video) ｜ Napalm Records.mp3,FEUERSCHWANZ - Das Herz eines Drachen (Official Video) ｜ Napalm Records.mp3,Feuerschwanz - Das Herz Eines Drachen Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,FEUERSCHWANZ,Das Herz eines Drachen ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\FEUERSCHWANZ - Name Der Rose (Official Video) ｜ Napalm Records.mp3,FEUERSCHWANZ - Name Der Rose (Official Video) ｜ Napalm Records.mp3,Feuerschwanz - Name Der Rose Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,FEUERSCHWANZ,Name Der Rose ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\FEUERSCHWANZ feat. Francesco Cavalieri (Wind Rose) - Wardwarf (Official Live Video) ｜ Napalm Records.mp3,FEUERSCHWANZ feat. Francesco Cavalieri (Wind Rose) - Wardwarf (Official Live Video) ｜ Napalm Records.mp3,Feuerschwanz Feat. Francesco Cavalieri - Wardwarf Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,FEUERSCHWANZ feat. Francesco Cavalieri,Wardwarf ｜ Napalm Records,approved,
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Frank Sinatra, Louis Armstrong, Nat King Cole🎷Golden 50s–70s Jazz Hits｜The Ultimate Timeless Classic.mp3","Frank Sinatra, Louis Armstrong, Nat King Cole🎷Golden 50s–70s Jazz Hits｜The Ultimate Timeless Classic.mp3","Frank Sinatra, Louis Armstrong, Nat King Cole🎷golden 50s - 70s Jazz Hitsthe Ultimate Timeless Classic.mp3",1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,"Frank Sinatra, Louis Armstrong, Nat King Cole🎷Golden 50s",70s Jazz Hits｜The Ultimate Timeless Classic,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\FROZEN CROWN - I Am The Wind (Official Video) ｜ Napalm Records.mp3,FROZEN CROWN - I Am The Wind (Official Video) ｜ Napalm Records.mp3,Frozen Crown - I Am the Wind Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,FROZEN CROWN,I Am The Wind ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\FROZEN CROWN - Steel And Gold (Official Video) ｜ Napalm Records.mp3,FROZEN CROWN - Steel And Gold (Official Video) ｜ Napalm Records.mp3,Frozen Crown - Steel and Gold Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,FROZEN CROWN,Steel And Gold ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\FROZEN CROWN - War Hearts (Official Video) ｜ Napalm Records.mp3,FROZEN CROWN - War Hearts (Official Video) ｜ Napalm Records.mp3,Frozen Crown - War Hearts Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,FROZEN CROWN,War Hearts ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000\Gameova1k Ft @babymoney_ - Fall Off ｜ Dir： @2MDigital_.mp3,Gameova1k Ft @babymoney_ - Fall Off ｜ Dir： @2MDigital_.mp3,Gameova1k ft. @babymoney_ - Fall Off Dir - @2mdigital_.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,Gameova1k ft. @babymoney_,Fall Off ｜ Dir： @2MDigital_,approved,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Gang Starr - Moment Of Truth ⧸ In Memory Of.mp3,Gang Starr - Moment Of Truth ⧸ In Memory Of.mp3,Gang Starr - Moment of Truth ⧸ in Memory Of.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Gang Starr,Moment Of Truth ⧸ In Memory Of,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\GLORYHAMMER - Fly Away (Official Video) ｜ Napalm Records.mp3,GLORYHAMMER - Fly Away (Official Video) ｜ Napalm Records.mp3,Gloryhammer - Fly Away Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,GLORYHAMMER,Fly Away ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\GLORYHAMMER - He Has Returned (Official Video) ｜ Napalm Records.mp3,GLORYHAMMER - He Has Returned (Official Video) ｜ Napalm Records.mp3,Gloryhammer - He Has Returned Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,GLORYHAMMER,He Has Returned ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\GLORYHAMMER - Holy Flaming Hammer Of Unholy Cosmic Frost (Official Video) ｜ Napalm Records.mp3,GLORYHAMMER - Holy Flaming Hammer Of Unholy Cosmic Frost (Official Video) ｜ Napalm Records.mp3,Gloryhammer - Holy Flaming Hammer of Unholy Cosmic Frost Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,GLORYHAMMER,Holy Flaming Hammer Of Unholy Cosmic Frost ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\GLORYHAMMER - Hootsforce (Official Video) ｜ Napalm Records.mp3,GLORYHAMMER - Hootsforce (Official Video) ｜ Napalm Records.mp3,Gloryhammer - Hootsforce Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,GLORYHAMMER,Hootsforce ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\GLORYHAMMER - Keeper Of The Celestial Flame Of Abernethy (Official Video) ｜ Napalm Records.mp3,GLORYHAMMER - Keeper Of The Celestial Flame Of Abernethy (Official Video) ｜ Napalm Records.mp3,Gloryhammer - Keeper of the Celestial Flame of Abernethy Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,GLORYHAMMER,Keeper Of The Celestial Flame Of Abernethy ｜ Napalm Records,approved,
"C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\GLORYHAMMER - Questlords of Inverness, Ride to the Galactic Fortress! (Live Video) ｜ Napalm Records.mp3","GLORYHAMMER - Questlords of Inverness, Ride to the Galactic Fortress! (Live Video) ｜ Napalm Records.mp3","Gloryhammer - Questlords of Inverness, Ride to the Galactic Fortress! Napalm Records.mp3",1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,GLORYHAMMER,"Questlords of Inverness, Ride to the Galactic Fortress! ｜ Napalm Records",approved,
C:\Users\suppo\Downloads\New Music\Top1000_Disco\Good Times - Chic - HQ⧸HD.mp3,Good Times - Chic - HQ⧸HD.mp3,Good Times - Chic - Hq⧸hd.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Good Times,Chic - HQ⧸HD,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMER KING - Ashes To Ashes (Official Video) ｜ Napalm Records.mp3,HAMMER KING - Ashes To Ashes (Official Video) ｜ Napalm Records.mp3,Hammer King - Ashes to Ashes Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,HAMMER KING,Ashes To Ashes ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMER KING - Atlantis (Epilogue) (Official Video) ｜ Napalm Records.mp3,HAMMER KING - Atlantis (Epilogue) (Official Video) ｜ Napalm Records.mp3,Hammer King - Atlantis Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,HAMMER KING,Atlantis ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMER KING - Awaken The Thunder (Official Video) ｜ Napalm Records.mp3,HAMMER KING - Awaken The Thunder (Official Video) ｜ Napalm Records.mp3,Hammer King - Awaken the Thunder Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,HAMMER KING,Awaken The Thunder ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMER KING - Invisible King ｜ Napalm Records.mp3,HAMMER KING - Invisible King ｜ Napalm Records.mp3,Hammer King - Invisible King ｜ Napalm Records.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,HAMMER KING,Invisible King ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMER KING - Kingdemonium (Official Video) ｜ Napalm Records.mp3,HAMMER KING - Kingdemonium (Official Video) ｜ Napalm Records.mp3,Hammer King - Kingdemonium Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,HAMMER KING,Kingdemonium ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMER KING - König und Kaiser (feat. The Tribune) (Official Video) ｜ Napalm Records.mp3,HAMMER KING - König und Kaiser (feat. The Tribune) (Official Video) ｜ Napalm Records.mp3,Hammer King - König Und Kaiser (Feat. the Tribune) Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,HAMMER KING,König und Kaiser (feat. The Tribune) ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMER KING - Pariah Is My Name (Official Video) ｜ Napalm Records.mp3,HAMMER KING - Pariah Is My Name (Official Video) ｜ Napalm Records.mp3,Hammer King - Pariah is My Name Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,HAMMER KING,Pariah Is My Name ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMER KING - The Devil Will I Do (Official Video) ｜ Napalm Records.mp3,HAMMER KING - The Devil Will I Do (Official Video) ｜ Napalm Records.mp3,Hammer King - The Devil Will I Do Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,HAMMER KING,The Devil Will I Do ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\ICE T - O.G. Original Gangster ｜ Warner Records.mp3,ICE T - O.G. Original Gangster ｜ Warner Records.mp3,Ice T - O.g. Original Gangster ｜ Warner Records.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,ICE T,O.G. Original Gangster ｜ Warner Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\IGNEA - Nomad's Luck (Official Video) ｜ Napalm Records.mp3,IGNEA - Nomad's Luck (Official Video) ｜ Napalm Records.mp3,Ignea - Nomad's Luck Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,IGNEA,Nomad's Luck ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\ILLUMISHADE - Cloudreader (Official Video) ｜ Napalm Records.mp3,ILLUMISHADE - Cloudreader (Official Video) ｜ Napalm Records.mp3,Illumishade - Cloudreader Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,ILLUMISHADE,Cloudreader ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\ILLUMISHADE - ENEMY (Official Music Video) ｜ Napalm Records.mp3,ILLUMISHADE - ENEMY (Official Music Video) ｜ Napalm Records.mp3,Illumishade - Enemy Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,ILLUMISHADE,ENEMY ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\ILLUMISHADE - Riptide (Official Video) ｜ Napalm Records.mp3,ILLUMISHADE - Riptide (Official Video) ｜ Napalm Records.mp3,Illumishade - Riptide Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,ILLUMISHADE,Riptide ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000\J BALVIN x BAD BUNNY - LA CANCIÓN ｜ OASIS.mp3,J BALVIN x BAD BUNNY - LA CANCIÓN ｜ OASIS.mp3,J Balvin X Bad Bunny - La Canción ｜ Oasis.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,J BALVIN x BAD BUNNY,LA CANCIÓN ｜ OASIS,approved,
C:\Users\suppo\Downloads\New Music\Top1000\James Vickery - Pressure ｜ LIVE from London - Part 3 ｜ The Old Vinyl Factory.mp3,James Vickery - Pressure ｜ LIVE from London - Part 3 ｜ The Old Vinyl Factory.mp3,James Vickery - Pressure ｜ Live From London - Part 3 ｜ the Old Vinyl Factory.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,James Vickery,Pressure ｜ LIVE from London - Part 3 ｜ The Old Vinyl Factory,approved,
C:\Users\suppo\Downloads\New Music\Top1000\Jealous Friend x Katarina - Natural Disaster ｜ Official Lyric Video.mp3,Jealous Friend x Katarina - Natural Disaster ｜ Official Lyric Video.mp3,Jealous Friend X Katarina - Natural Disaster ｜ Official Lyric Video.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Jealous Friend x Katarina,Natural Disaster ｜ Official Lyric Video,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Jensation - Donuts ｜ House ｜ NCS - Copyright Free Music.mp3,Jensation - Donuts ｜ House ｜ NCS - Copyright Free Music.mp3,Jensation - Donuts ｜ House ｜ Ncs - Copyright Free Music.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Jensation,Donuts ｜ House ｜ NCS - Copyright Free Music,approved,
C:\Users\suppo\Downloads\New Music\Top1000\Johnny Lugautti - W.I.W.Y ｜ From The Block Performance 🎙.mp3,Johnny Lugautti - W.I.W.Y ｜ From The Block Performance 🎙.mp3,Johnny Lugautti - W.i.w.y ｜ From the Block Performance 🎙.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Johnny Lugautti,W.I.W.Y ｜ From The Block Performance 🎙,approved,
"C:\Users\suppo\Downloads\New Music\Top1000\Kamariya - Official Music Video ｜ Jackky Bhagnani, Kritika ｜ Darshan Raval ｜ Lijo Gorge ｜ Dj Chetas.mp3","Kamariya - Official Music Video ｜ Jackky Bhagnani, Kritika ｜ Darshan Raval ｜ Lijo Gorge ｜ Dj Chetas.mp3","Kamariya - Official Music Video ｜ Jackky Bhagnani, Kritika ｜ Darshan Raval ｜ Lijo Gorge ｜ DJ Chetas.mp3",1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Kamariya,"Official Music Video ｜ Jackky Bhagnani, Kritika ｜ Darshan Raval ｜ Lijo Gorge ｜ Dj Chetas",approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\KAMELOT - New Babylon feat. Melissa Bonny (Official Video) ｜ Napalm Records.mp3,KAMELOT - New Babylon feat. Melissa Bonny (Official Video) ｜ Napalm Records.mp3,Kamelot - New Babylon Feat. Melissa Bonny Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,KAMELOT,New Babylon feat. Melissa Bonny ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\KAMELOT - One More Flag In The Ground (Official Video) ｜ Napalm Records.mp3,KAMELOT - One More Flag In The Ground (Official Video) ｜ Napalm Records.mp3,Kamelot - One More Flag in the Ground Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,KAMELOT,One More Flag In The Ground ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\KAMELOT - Opus Of The Night (Ghost Requiem) feat. Tina Guo (Official Lyric Video) ｜ Napalm Records.mp3,KAMELOT - Opus Of The Night (Ghost Requiem) feat. Tina Guo (Official Lyric Video) ｜ Napalm Records.mp3,Kamelot - Opus of the Night Feat. Tina Guo Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,KAMELOT,Opus Of The Night feat. Tina Guo ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\KAMELOT - Under Grey Skies ft. Charlotte Wessels (Official Live Video)  ｜ Napalm Records.mp3,KAMELOT - Under Grey Skies ft. Charlotte Wessels (Official Live Video)  ｜ Napalm Records.mp3,Kamelot - Under Grey Skies ft. Charlotte Wessels Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,KAMELOT,Under Grey Skies ft. Charlotte Wessels ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000\Kelsie Kimberlin – Another Chance to Live Again ｜ Bucha & Irpin Ukraine.mp3,Kelsie Kimberlin – Another Chance to Live Again ｜ Bucha & Irpin Ukraine.mp3,Kelsie Kimberlin - Another Chance to Live Again Bucha & Irpin Ukraine.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,Kelsie Kimberlin,Another Chance to Live Again ｜ Bucha & Irpin Ukraine,approved,
"C:\Users\suppo\Downloads\New Music\Top1000\Kelsie Kimberlin – Armageddon ｜ Bucha, Irpin & Kyiv War Zones.mp3","Kelsie Kimberlin – Armageddon ｜ Bucha, Irpin & Kyiv War Zones.mp3","Kelsie Kimberlin - Armageddon Bucha, Irpin & Kyiv War Zones.mp3",1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,Kelsie Kimberlin,"Armageddon ｜ Bucha, Irpin & Kyiv War Zones",approved,
C:\Users\suppo\Downloads\New Music\Top1000\LA TEMPERATURA - TOSTAO X LEYSONG X BUAY PRESS X MAIKI VI ｜ VIDEO OFICIAL.mp3,LA TEMPERATURA - TOSTAO X LEYSONG X BUAY PRESS X MAIKI VI ｜ VIDEO OFICIAL.mp3,La Temperatura - Tostao X Leysong X Buay Press X Maiki VI ｜ Video Oficial.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,LA TEMPERATURA,TOSTAO X LEYSONG X BUAY PRESS X MAIKI VI ｜ VIDEO OFICIAL,approved,
C:\Users\suppo\Downloads\New Music\Top1000\LEMONA - Sometimes ｜ English Version.mp3,LEMONA - Sometimes ｜ English Version.mp3,Lemona - Sometimes ｜ English Version.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,LEMONA,Sometimes ｜ English Version,approved,
