file_path,primary_file,reason,confidence,recommended_action,notes,priority_score
C:\Users\suppo\Downloads\New Music\Top1000_Motown\The Temptations Greatest Hits 🎶 Best Songs of the 60s & 70s ｜ Motown Soul Legends Full Album.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Motown\The Temptations Greatest Hits 🎶 Best Songs of the 60s & 70s ｜ Motown Soul Legends Full Album.mp3,Selected as primary for group G0138. size=212.9MB; not temp file; margin=4000,high,KEEP_PRIMARY,"Group G0138, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_Motown\The Temptations Greatest Hits 🎶 Best Songs of the 60s & 70s ｜ Motown Soul Legends Full Album.temp.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Motown\The Temptations Greatest Hits 🎶 Best Songs of the 60s & 70s ｜ Motown Soul Legends Full Album.mp3,Group G0138: alternate copy. Primary=The Temptations Greatest Hits 🎶 Best Son,high,ARCHIVE_DUPLICATE,"Group G0138, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: The Temptations Greatest Hits 🎶 Best Son",2
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Classics ｜ Soul & R&B Oldies from the 70s 80s 90s ｜ Timeless Hits Playlist.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Classics ｜ Soul & R&B Oldies from the 70s 80s 90s ｜ Timeless Hits Playlist.mp3,Selected as primary for group G0134. size=225.5MB; not temp file; margin=4000,high,KEEP_PRIMARY,"Group G0134, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Classics ｜ Soul & R&B Oldies from the 70s 80s 90s ｜ Timeless Hits Playlist.temp.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Classics ｜ Soul & R&B Oldies from the 70s 80s 90s ｜ Timeless Hits Playlist.mp3,Group G0134: alternate copy. Primary=Top 100 Motown Classics ｜ Soul & R&B Old,high,ARCHIVE_DUPLICATE,"Group G0134, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: Top 100 Motown Classics ｜ Soul & R&B Old",2
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Soul Classics 🎙️ Timeless R&B Oldies from the 70s, 80s & 90s ｜ Soul Legends Forever.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Soul Classics 🎙️ Timeless R&B Oldies from the 70s, 80s & 90s ｜ Soul Legends Forever.mp3",Selected as primary for group G0141. size=184.4MB; not temp file; margin=4000,high,KEEP_PRIMARY,"Group G0141, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Soul Classics 🎙️ Timeless R&B Oldies from the 70s, 80s & 90s ｜ Soul Legends Forever.temp.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Soul Classics 🎙️ Timeless R&B Oldies from the 70s, 80s & 90s ｜ Soul Legends Forever.mp3",Group G0141: alternate copy. Primary=Top 100 Motown Soul Classics 🎙️ Timeless,high,ARCHIVE_DUPLICATE,"Group G0141, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: Top 100 Motown Soul Classics 🎙️ Timeless",2
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\🎶 100 Greatest Motown Songs Ever ｜ Classic Soul Hits of the 60s, 70s & 80s ✨ Motown Playlist 2025.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Motown\🎶 100 Greatest Motown Songs Ever ｜ Classic Soul Hits of the 60s, 70s & 80s ✨ Motown Playlist 2025.mp3",Selected as primary for group G0140. size=211.8MB; not temp file; margin=4000,high,KEEP_PRIMARY,"Group G0140, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\🎶 100 Greatest Motown Songs Ever ｜ Classic Soul Hits of the 60s, 70s & 80s ✨ Motown Playlist 2025.temp.mp3","C:\Users\suppo\Downloads\New Music\Top1000_Motown\🎶 100 Greatest Motown Songs Ever ｜ Classic Soul Hits of the 60s, 70s & 80s ✨ Motown Playlist 2025.mp3",Group G0140: alternate copy. Primary=🎶 100 Greatest Motown Songs Ever ｜ Class,high,ARCHIVE_DUPLICATE,"Group G0140, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: 🎶 100 Greatest Motown Songs Ever ｜ Class",2
C:\Users\suppo\Downloads\New Music\Top1000_Opera\MIRA - Love Again.mp3,C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Love Again.mp3,Group G0053: alternate copy. Primary=MIRA - Love Again.mp3,low,ARCHIVE_DUPLICATE,"Group G0053, role=alternate, state=COMPLEX_DUPLICATE, source=collision. Alt name: MIRA - Love Again (Opera).mp3",2
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\MIRA - Ring, Ring ｜ Official Video.mp3","C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Ring, Ring ｜ Official Video.mp3","Group G0054: alternate copy. Primary=MIRA - Ring, Ring ｜ Official Video.mp3",low,ARCHIVE_DUPLICATE,"Group G0054, role=alternate, state=COMPLEX_DUPLICATE, source=collision. Alt name: MIRA - Ring, Ring ｜ Official Video (Musi",2
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Allman Brothers Band - Soulshine.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Blues\Allman Brothers Band - Soulshine.mp3,Group G0007: alternate copy. Primary=Allman Brothers Band - Soulshine.mp3,low,ARCHIVE_DUPLICATE,"Group G0007, role=alternate, state=COMPLEX_DUPLICATE, source=collision. Alt name: Allman Brothers Band - Soulshine (Southe",2
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Charlie Daniels Band-The Souths Gonna Do It Again.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Charlie Daniels Band - The South's Gonna Do It (Live).mp3,Group G0126: alternate copy. Primary=Charlie Daniels Band - The South's Gonna,high,ARCHIVE_DUPLICATE,"Group G0126, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: Charlie Daniels Band-The Souths Gonna Do",2
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Hank Williams Jr - Simple Man (Alt 1).mp3,C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Hank Williams Jr - Simple Man.mp3,Group G0105: alternate copy. Primary=Hank Williams Jr - Simple Man.mp3,high,ARCHIVE_DUPLICATE,"Group G0105, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: Hank Williams Jr - Simple Man (Alt 1).mp",2
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Steppenwolf - Born To Be Wild.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Steppenwolf - Born To Be Wild.mp3,Group G0066: alternate copy. Primary=Steppenwolf - Born To Be Wild.mp3,low,ARCHIVE_DUPLICATE,"Group G0066, role=alternate, state=COMPLEX_DUPLICATE, source=collision. Alt name: Steppenwolf - Born To Be Wild (Southern ",2
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\DELAIN - The Quest And The Curse (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\DELAIN - The Quest And The Curse (Official Video) ｜ Napalm Records.mp3,Selected as primary for group G0125. size=9.9MB; not temp file; margin=4000,high,KEEP_PRIMARY,"Group G0125, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\DELAIN - The Quest And The Curse (Official Video) ｜ Napalm Records.temp.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\DELAIN - The Quest And The Curse (Official Video) ｜ Napalm Records.mp3,Group G0125: alternate copy. Primary=DELAIN - The Quest And The Curse (Offici,high,ARCHIVE_DUPLICATE,"Group G0125, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: DELAIN - The Quest And The Curse (Offici",2
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\DOMINUM - The Circus Is In Town (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\DOMINUM - The Circus Is In Town (Official Video) ｜ Napalm Records.mp3,Selected as primary for group G0124. size=6.7MB; not temp file; margin=3999,high,KEEP_PRIMARY,"Group G0124, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\DOMINUM - The Circus Is In Town (Official Video) ｜ Napalm Records.temp.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\DOMINUM - The Circus Is In Town (Official Video) ｜ Napalm Records.mp3,Group G0124: alternate copy. Primary=DOMINUM - The Circus Is In Town (Officia,high,ARCHIVE_DUPLICATE,"Group G0124, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: DOMINUM - The Circus Is In Town (Officia",2
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EXIT EDEN - Femme Fatale (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EXIT EDEN - Femme Fatale (Official Video) ｜ Napalm Records.mp3,Selected as primary for group G0118. quality=52; size=9.9MB; not temp file; margin=4499,high,KEEP_PRIMARY,"Group G0118, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EXIT EDEN - Femme Fatale (Official Video) ｜ Napalm Records.temp.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EXIT EDEN - Femme Fatale (Official Video) ｜ Napalm Records.mp3,Group G0118: alternate copy. Primary=EXIT EDEN - Femme Fatale (Official Video,high,ARCHIVE_DUPLICATE,"Group G0118, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: EXIT EDEN - Femme Fatale (Official Video",2
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMERFALL - Hammer Of Dawn (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMERFALL - Hammer Of Dawn (Official Video) ｜ Napalm Records.mp3,Selected as primary for group G0120. size=8.6MB; not temp file; margin=4000,high,KEEP_PRIMARY,"Group G0120, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMERFALL - Hammer Of Dawn (Official Video) ｜ Napalm Records.temp.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMERFALL - Hammer Of Dawn (Official Video) ｜ Napalm Records.mp3,Group G0120: alternate copy. Primary=HAMMERFALL - Hammer Of Dawn (Official Vi,high,ARCHIVE_DUPLICATE,"Group G0120, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: HAMMERFALL - Hammer Of Dawn (Official Vi",2
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\KAMELOT - Eventide (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\KAMELOT - Eventide (Static Video) ｜ Napalm Records.mp3,Group G0040: alternate copy. Primary=KAMELOT - Eventide (Static Video) ｜ Napa,high,ARCHIVE_DUPLICATE,"Group G0040, role=alternate, state=RESOLVED_ALTERNATE, source=collision. Alt name: KAMELOT - Eventide (Official Video) ｜ Na",2
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\KAMELOT - Eventide (Static Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\KAMELOT - Eventide (Static Video) ｜ Napalm Records.mp3,Selected as primary for group G0040. quality=62; size=8.6MB; not temp file; margin=1000,high,KEEP_PRIMARY,"Group G0040, role=primary, state=RESOLVED_PRIMARY, source=collision. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Beast Of Gévaudan (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Beast Of Gévaudan (Official Video) ｜ Napalm Records.mp3,Selected as primary for group G0121. size=7.6MB; not temp file; margin=4000,high,KEEP_PRIMARY,"Group G0121, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Beast Of Gévaudan (Official Video) ｜ Napalm Records.temp.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Beast Of Gévaudan (Official Video) ｜ Napalm Records.mp3,Group G0121: alternate copy. Primary=POWERWOLF - Beast Of Gévaudan (Official ,high,ARCHIVE_DUPLICATE,"Group G0121, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: POWERWOLF - Beast Of Gévaudan (Official ",2
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SERENITY - The End Of Babylon (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SERENITY - The End Of Babylon (Official Video) ｜ Napalm Records.mp3,Selected as primary for group G0123. size=8.5MB; not temp file; margin=3999,high,KEEP_PRIMARY,"Group G0123, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SERENITY - The End Of Babylon (Official Video) ｜ Napalm Records.temp.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SERENITY - The End Of Babylon (Official Video) ｜ Napalm Records.mp3,Group G0123: alternate copy. Primary=SERENITY - The End Of Babylon (Official ,high,ARCHIVE_DUPLICATE,"Group G0123, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: SERENITY - The End Of Babylon (Official ",2
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.mp3,Selected as primary for group G0129. size=6.9MB; not temp file; margin=3999,high,KEEP_PRIMARY,"Group G0129, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.temp.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.mp3,Group G0129: alternate copy. Primary=VISIONS OF ATLANTIS & WARKINGS - Pirates,high,ARCHIVE_DUPLICATE,"Group G0129, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: VISIONS OF ATLANTIS & WARKINGS - Pirates",2
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Genghis Khan (feat. Orden Ogan) (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Genghis Khan (feat. Orden Ogan) (Official Video) ｜ Napalm Records.mp3,Selected as primary for group G0127. size=6.4MB; not temp file; margin=4499,high,KEEP_PRIMARY,"Group G0127, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Genghis Khan (feat. Orden Ogan) (Official Video) ｜ Napalm Records.temp.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Genghis Khan (feat. Orden Ogan) (Official Video) ｜ Napalm Records.mp3,Group G0127: alternate copy. Primary=WARKINGS - Genghis Khan (feat. Orden Oga,high,ARCHIVE_DUPLICATE,"Group G0127, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: WARKINGS - Genghis Khan (feat. Orden Oga",2
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Heart of Rage feat. Morgana le Fay (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Hellfire feat. Morgana le Fay (Official Video) ｜ Napalm Records.mp3,Group G0128: alternate copy. Primary=WARKINGS - Hellfire feat. Morgana le Fay,low,ARCHIVE_DUPLICATE,"Group G0128, role=alternate, state=COMPLEX_DUPLICATE, source=near_duplicate. Alt name: WARKINGS - Heart of Rage feat. Morgana l",2
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Hellfire feat. Morgana le Fay (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Hellfire feat. Morgana le Fay (Official Video) ｜ Napalm Records.mp3,Selected as primary for group G0128. size=11.7MB; not temp file; margin=1,low,KEEP_PRIMARY,"Group G0128, role=primary, state=NEEDS_REVIEW, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - To Be a Dwarf (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - To Be a Dwarf (Official Video) ｜ Napalm Records.mp3,Selected as primary for group G0119. quality=52; size=11.0MB; not temp file; margin=4499,high,KEEP_PRIMARY,"Group G0119, role=primary, state=RESOLVED_PRIMARY, source=near_duplicate. Alt name: ",3
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - To Be a Dwarf (Official Video) ｜ Napalm Records.temp.mp3,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - To Be a Dwarf (Official Video) ｜ Napalm Records.mp3,Group G0119: alternate copy. Primary=WIND ROSE - To Be a Dwarf (Official Vide,high,ARCHIVE_DUPLICATE,"Group G0119, role=alternate, state=RESOLVED_ALTERNATE, source=near_duplicate. Alt name: WIND ROSE - To Be a Dwarf (Official Vide",2
