track_id,original_path,original_name,issue_type,current_state,collision_status,parse_method,confidence,duplicate_group_id,duplicate_risk,guessed_artist,guessed_title,proposed_name,notes
H0066,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\ANGUS McSIX - Sixcalibur (Official Video) ｜ Napalm Records.mp3,ANGUS McSIX - Sixcalibur (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,ANGUS McSIX,Sixcalibur ｜ Napalm Records,Angus Mcsix - Sixcalibur ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0067,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\ANGUS McSIX - The Fire of Yore feat. Uwe Ochsenknecht (Official Video) ｜ Napalm Records.mp3,ANGUS McSIX - The Fire of Yore feat. Uwe Ochsenknecht (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,ANGUS McSIX,The Fire of Yore feat. Uwe Ochsenknecht ｜ Napalm Records,Angus Mcsix - The Fire of Yore Feat. Uwe Ochsenknecht ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0068,C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Annihilator Alison Hell (Remastered Version).mp3,Annihilator Alison Hell (Remastered Version).mp3,NO_PARSE,HELD_PROBLEMS,low_confidence,unknown,0.0,,none,,Annihilator Alison Hell,Annihilator Alison Hell.mp3,"no separator found, unknown parse"
H0069,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ante Up Remix.mp3,Ante Up Remix.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,Ante Up Remix,Ante up Remix.mp3,"no separator found, unknown parse"
H0070,C:\Users\suppo\Downloads\New Music\Top1000\ARDN RUNNER UP.mp3,ARDN RUNNER UP.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,ARDN RUNNER UP,Ardn Runner Up.mp3,"no separator found, unknown parse"
H0071,"C:\Users\suppo\Downloads\New Music\Top1000\Arijit Singh： Pachtaoge ｜ Vicky Kaushal, Nora Fatehi ｜Jaani, B Praak, Arvindr Khaira ｜ Bhushan Kumar.mp3","Arijit Singh： Pachtaoge ｜ Vicky Kaushal, Nora Fatehi ｜Jaani, B Praak, Arvindr Khaira ｜ Bhushan Kumar.mp3",ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,,none,Arijit Singh：,"Pachtaoge ｜ Vicky Kaushal, Nora Fatehi ｜Jaani, B Praak, Arvindr Khaira ｜ Bhushan Kumar","Arijit Singh： - Pachtaoge ｜ Vicky Kaushal, Nora Fatehi ｜jaani, B Praak, Arvindr Khaira ｜ Bhushan Kumar.mp3",proposed name has illegal/problematic Unicode
H0072,C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Arise.mp3,Arise.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,Arise,Arise.mp3,"no separator found, unknown parse"
H0073,"C:\Users\suppo\Downloads\New Music\Top1000\AronChupa, Little Sis Nora - Im an Albatraoz ｜ OFFICIAL VIDEO.mp3","AronChupa, Little Sis Nora - Im an Albatraoz ｜ OFFICIAL VIDEO.mp3",NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,"AronChupa, Little Sis Nora",Im an Albatraoz ｜ OFFICIAL VIDEO,"Aronchupa, Little Sis Nora - Im an Albatraoz ｜ Official Video.mp3","proposed matches original, no action needed"
H0074,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Audio Two- Top Billin.mp3,Audio Two- Top Billin.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Audio Two-,Top Billin,Audio Two- - Top Billin.mp3,conf=0.3 method=fallback_heuristic
H0075,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\AVANTASIA - The Witch (feat. Tommy Karevik) (Official Video) ｜ Napalm Records.mp3,AVANTASIA - The Witch (feat. Tommy Karevik) (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,AVANTASIA,The Witch (feat. Tommy Karevik) ｜ Napalm Records,Avantasia - The Witch (Feat. Tommy Karevik) ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0076,C:\Users\suppo\Downloads\New Music\Top1000_Club\Avicii Levels Skrillex Remix.mp3,Avicii Levels Skrillex Remix.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Avicii Levels,Skrillex Remix,Avicii Levels - Skrillex Remix.mp3,conf=0.3 method=fallback_heuristic
H0077,C:\Users\suppo\Downloads\New Music\Top1000_Club\Axwell Λ Ingrosso - Thinking About You (Festival Mix).mp3,Axwell Λ Ingrosso - Thinking About You (Festival Mix).mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0008,exact_collision,Axwell Λ Ingrosso,Thinking About You,Axwell Λ Ingrosso - Thinking About You.mp3,COLLISION (2 files)
H0078,C:\Users\suppo\Downloads\New Music\Top1000_Club\Axwell Λ Ingrosso - Thinking About You.mp3,Axwell Λ Ingrosso - Thinking About You.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0008,exact_collision,Axwell Λ Ingrosso,Thinking About You,Axwell Λ Ingrosso - Thinking About You.mp3,COLLISION (2 files)
H0079,C:\Users\suppo\Downloads\New Music\Top1000_Blues\B. B. King - The Thrill Is Gone ｜ Stages.mp3,B. B. King - The Thrill Is Gone ｜ Stages.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,B. B. King,The Thrill Is Gone ｜ Stages,B. B. King - The Thrill is Gone ｜ Stages.mp3,"proposed matches original, no action needed"
H0080,C:\Users\suppo\Downloads\New Music\Top1000_Blues\B.B. King- Everyday I have the Blues.mp3,B.B. King- Everyday I have the Blues.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,B.B. King-,Everyday I have the Blues,B.b. King- - Everyday I Have the Blues.mp3,conf=0.3 method=fallback_heuristic
H0081,C:\Users\suppo\Downloads\New Music\Top1000\Baby 9eno ＂ Free B.G. ＂ @tntshotit.mp3,Baby 9eno ＂ Free B.G. ＂ @tntshotit.mp3,NO_PARSE,HELD_PROBLEMS,low_confidence,unknown,0.0,,none,,Baby 9eno @tntshotit,Baby 9eno @tntshotit.mp3,"no separator found, unknown parse"
H0082,"C:\Users\suppo\Downloads\New Music\Top1000_Opera\Bach, Air.mp3","Bach, Air.mp3",NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,"Bach, Air","Bach, Air.mp3","no separator found, unknown parse"
H0083,C:\Users\suppo\Downloads\New Music\Top1000_Country\Back Where I Come From- Kenny Chesney.mp3,Back Where I Come From- Kenny Chesney.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Back Where,I Come From- Kenny Chesney,Back Where - I Come From- Kenny Chesney.mp3,conf=0.3 method=fallback_heuristic
H0084,C:\Users\suppo\Downloads\New Music\Top1000\BAD BUNNY - ESTAMOS BIEN ｜ X100PRE.mp3,BAD BUNNY - ESTAMOS BIEN ｜ X100PRE.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,BAD BUNNY,ESTAMOS BIEN ｜ X100PRE,Bad Bunny - Estamos Bien ｜ X100pre.mp3,"proposed matches original, no action needed"
H0085,C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\BAD TO THE BONE.mp3,BAD TO THE BONE.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,BAD TO,THE BONE,Bad To - The Bone.mp3,conf=0.3 method=fallback_heuristic
H0086,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\BATTLELORE - Chambers Of Fire (Lyric Video) ｜ Napalm Records.mp3,BATTLELORE - Chambers Of Fire (Lyric Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,BATTLELORE,Chambers Of Fire ｜ Napalm Records,Battlelore - Chambers of Fire ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0087,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\BATTLELORE - Elvenking (Official Video) ｜ Napalm Records.mp3,BATTLELORE - Elvenking (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,BATTLELORE,Elvenking ｜ Napalm Records,Battlelore - Elvenking ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0088,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Beastie Boys-Paul Revere with lyrics.mp3,Beastie Boys-Paul Revere with lyrics.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Beastie Boys-Paul,Revere with lyrics,Beastie Boys-paul - Revere With Lyrics.mp3,conf=0.3 method=fallback_heuristic
H0089,"C:\Users\suppo\Downloads\New Music\Top1000_Classical\Beethoven Piano Concerto No. 5 in E-flat major, Op. 73 Adagio Un Poco Mosso.mp3","Beethoven Piano Concerto No. 5 in E-flat major, Op. 73 Adagio Un Poco Mosso.mp3",FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Beethoven Piano,"Concerto No. 5 in E-flat major, Op. 73 Adagio Un Poco Mosso","Beethoven Piano - Concerto No. 5 in E-flat Major, Op. 73 Adagio Un Poco Mosso.mp3",conf=0.3 method=fallback_heuristic
H0090,C:\Users\suppo\Downloads\New Music\Top1000_Classical\Beethovens 5th Symphony.mp3,Beethovens 5th Symphony.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,Beethovens 5th Symphony,Beethovens 5th Symphony.mp3,"no separator found, unknown parse"
H0091,C:\Users\suppo\Downloads\New Music\Top1000_Country\Believe.mp3,Believe.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,Believe,Believe.mp3,"no separator found, unknown parse"
H0092,C:\Users\suppo\Downloads\New Music\Top1000_Country\Bertie Higgins - ＂Key Largo＂.mp3,Bertie Higgins - ＂Key Largo＂.mp3,NO_PARSE,HELD_PROBLEMS,low_confidence,unknown,0.0,,none,,Bertie Higgins -,Bertie Higgins -.mp3,"no separator found, unknown parse"
H0093,"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Best Motown Hits of All Time 🎶 Marvin Gaye, Smokey Robinson, James Brown ｜ Soul Legends Collection.mp3","Best Motown Hits of All Time 🎶 Marvin Gaye, Smokey Robinson, James Brown ｜ Soul Legends Collection.mp3",ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,,none,Best Motown,"Hits of All Time 🎶 Marvin Gaye, Smokey Robinson, James Brown ｜ Soul Legends Collection","Best Motown - Hits of All Time 🎶 Marvin Gaye, Smokey Robinson, James Brown ｜ Soul Legends Collection.mp3",proposed name has illegal/problematic Unicode
H0094,"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Best Motown Hits of All Time 🎶 Soul Legends： Marvin Gaye, Smokey Robinson & James Brown.mp3","Best Motown Hits of All Time 🎶 Soul Legends： Marvin Gaye, Smokey Robinson & James Brown.mp3",ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,G0133,near_duplicate,Best Motown,"Hits of All Time 🎶 Soul Legends： Marvin Gaye, Smokey Robinson & James Brown","Best Motown - Hits of All Time 🎶 Soul Legends： Marvin Gaye, Smokey Robinson & James Brown.mp3",proposed name has illegal/problematic Unicode
H0095,"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Best Motown Hits of All Time 🎶 Soul Legends： Marvin Gaye, Smokey Robinson & James Brown.temp.mp3","Best Motown Hits of All Time 🎶 Soul Legends： Marvin Gaye, Smokey Robinson & James Brown.temp.mp3",ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,G0133,near_duplicate,Best Motown,"Hits of All Time 🎶 Soul Legends： Marvin Gaye, Smokey Robinson & James Brown.temp","Best Motown - Hits of All Time 🎶 Soul Legends： Marvin Gaye, Smokey Robinson & James Brown.temp.mp3",proposed name has illegal/problematic Unicode
H0096,C:\Users\suppo\Downloads\New Music\Top1000_Motown\Best of Motown Legends ｜ Classic Soul Oldies 70s 80s 90s ｜ Greatest Hits Playlist You’ll Love!.mp3,Best of Motown Legends ｜ Classic Soul Oldies 70s 80s 90s ｜ Greatest Hits Playlist You’ll Love!.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,,none,Best of,Motown Legends ｜ Classic Soul Oldies 70s 80s 90s ｜ Greatest Hits Playlist You’ll Love!,Best Of - Motown Legends ｜ Classic Soul Oldies 70s 80s 90s ｜ Greatest Hits Playlist You’ll Love!.mp3,proposed name has illegal/problematic Unicode
H0097,"C:\Users\suppo\Downloads\New Music\Top1000_Classical\Best Version of Jesu, Joy Of Mans Desiring by Bach.mp3","Best Version of Jesu, Joy Of Mans Desiring by Bach.mp3",FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Best Version,"of Jesu, Joy Of Mans Desiring by Bach","Best Version - Of Jesu, Joy of Mans Desiring by Bach.mp3",conf=0.3 method=fallback_heuristic
H0098,C:\Users\suppo\Downloads\New Music\Top1000\Bfb Da Packman- Honey Pack.mp3,Bfb Da Packman- Honey Pack.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Bfb Da,Packman- Honey Pack,Bfb Da - Packman- Honey Pack.mp3,conf=0.3 method=fallback_heuristic
H0099,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Big L - Put It On (Official Music Video).mp3,Big L - Put It On (Official Music Video).mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0009,exact_collision,Big L,Put It On,Big L - Put it On.mp3,COLLISION (2 files)
H0100,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Big L - Put It On.mp3,Big L - Put It On.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0009,exact_collision,Big L,Put It On,Big L - Put it On.mp3,COLLISION (2 files)
H0101,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Big Pun - Still Not a Player (Official Video) ft. Joe.mp3,Big Pun - Still Not a Player (Official Video) ft. Joe.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0010,exact_collision,Big Pun,Still Not a Player ft. Joe,Big Pun - Still Not a Player ft. Joe.mp3,COLLISION (2 files)
H0102,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Big Pun - Still Not a Player ft. Joe.mp3,Big Pun - Still Not a Player ft. Joe.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0010,exact_collision,Big Pun,Still Not a Player ft. Joe,Big Pun - Still Not a Player ft. Joe.mp3,COLLISION (2 files)
H0103,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Big Pun - Twinz (Deep Cover 98) ft. Fat Joe.mp3,Big Pun - Twinz (Deep Cover 98) ft. Fat Joe.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0011,exact_collision,Big Pun,Twinz ft. Fat Joe,Big Pun - Twinz ft. Fat Joe.mp3,COLLISION (2 files)
H0104,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Big Pun - Twinz ft. Fat Joe.mp3,Big Pun - Twinz ft. Fat Joe.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0011,exact_collision,Big Pun,Twinz ft. Fat Joe,Big Pun - Twinz ft. Fat Joe.mp3,COLLISION (2 files)
H0105,C:\Users\suppo\Downloads\New Music\Top1000_Country\Big Star Kenny Chesney with lyrics.mp3,Big Star Kenny Chesney with lyrics.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Big Star,Kenny Chesney with lyrics,Big Star - Kenny Chesney With Lyrics.mp3,conf=0.3 method=fallback_heuristic
H0106,C:\Users\suppo\Downloads\New Music\Top1000_Country\Biography ｜ Who is LBB ｜ Laura Bell Bundy.mp3,Biography ｜ Who is LBB ｜ Laura Bell Bundy.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,,none,Biography ｜,Who is LBB ｜ Laura Bell Bundy,Biography ｜ - Who is Lbb ｜ Laura Bell Bundy.mp3,proposed name has illegal/problematic Unicode
H0107,C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Black Dog (Remaster).mp3,Black Dog (Remaster).mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,Black Dog (Remaster),Black Dog (Remaster).mp3,"no separator found, unknown parse"
H0108,C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Black Sabbath - Children Of The Grave⧸Embryo.mp3,Black Sabbath - Children Of The Grave⧸Embryo.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,Black Sabbath,Children Of The Grave⧸Embryo,Black Sabbath - Children of the Grave⧸embryo.mp3,"proposed matches original, no action needed"
H0109,C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Black Sabbath ~ War Pigs.mp3,Black Sabbath ~ War Pigs.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Black Sabbath,~ War Pigs,Black Sabbath - ~ War Pigs.mp3,conf=0.3 method=fallback_heuristic
H0110,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\BLOODBOUND - As Empires Fall (Official Video) ｜ Napalm Records.mp3,BLOODBOUND - As Empires Fall (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,BLOODBOUND,As Empires Fall ｜ Napalm Records,Bloodbound - As Empires Fall ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0111,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\BLOODBOUND - Defenders Of Jerusalem (Official Video) ｜ Napalm Records.mp3,BLOODBOUND - Defenders Of Jerusalem (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,BLOODBOUND,Defenders Of Jerusalem ｜ Napalm Records,Bloodbound - Defenders of Jerusalem ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0112,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Bone Thugs-N-Harmony ft 2pac thug luv lyrics.mp3,Bone Thugs-N-Harmony ft 2pac thug luv lyrics.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Bone Thugs-N-Harmony,ft. 2pac thug luv lyrics,Bone Thugs-n-harmony - Ft. 2pac Thug Luv Lyrics.mp3,conf=0.3 method=fallback_heuristic
H0113,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Boogie Down Productions- South Bronx.mp3,Boogie Down Productions- South Bronx.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Boogie Down,Productions- South Bronx,Boogie Down - Productions- South Bronx.mp3,conf=0.3 method=fallback_heuristic
H0114,C:\Users\suppo\Downloads\New Music\Top1000\Bop Menaxe- Til The Rain Gone.mp3,Bop Menaxe- Til The Rain Gone.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Bop Menaxe-,Til The Rain Gone,Bop Menaxe- - Til the Rain Gone.mp3,conf=0.3 method=fallback_heuristic
H0115,C:\Users\suppo\Downloads\New Music\Top1000\Bop Menaxe- War Cry.mp3,Bop Menaxe- War Cry.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Bop Menaxe-,War Cry,Bop Menaxe- - War Cry.mp3,conf=0.3 method=fallback_heuristic
H0116,C:\Users\suppo\Downloads\New Music\Top1000_Country\Brad Paisley-Mr Policeman with lyrics.mp3,Brad Paisley-Mr Policeman with lyrics.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Brad Paisley-Mr,Policeman with lyrics,Brad Paisley-mr - Policeman With Lyrics.mp3,conf=0.3 method=fallback_heuristic
H0117,C:\Users\suppo\Downloads\New Music\Top1000_Country\Brad Paisleys Im Still A Guy.mp3,Brad Paisleys Im Still A Guy.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Brad Paisleys,Im Still A Guy,Brad Paisleys - Im Still a Guy.mp3,conf=0.3 method=fallback_heuristic
H0118,C:\Users\suppo\Downloads\New Music\Top1000_Country\Brandi Carlile Hallelujah.mp3,Brandi Carlile Hallelujah.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,Brandi Carlile Hallelujah,Brandi Carlile Hallelujah.mp3,"no separator found, unknown parse"
H0119,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\BT- Race Wars.mp3,BT- Race Wars.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,BT- Race Wars,Bt- Race Wars.mp3,"no separator found, unknown parse"
H0120,C:\Users\suppo\Downloads\New Music\Top1000\BTS- MIC Drop.mp3,BTS- MIC Drop.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,BTS- MIC Drop,Bts- Mic Drop.mp3,"no separator found, unknown parse"
H0121,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\California Love by 2Pac ft. Dr. Dre ｜ Interscope.mp3,California Love by 2Pac ft. Dr. Dre ｜ Interscope.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,,none,California Love,by 2Pac ft. Dr. Dre ｜ Interscope,California Love - By 2pac ft. Dr. Dre ｜ Interscope.mp3,proposed name has illegal/problematic Unicode
H0122,C:\Users\suppo\Downloads\New Music\Top1000\Calvin Harris - Summer.mp3,Calvin Harris - Summer.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0012,exact_collision,Calvin Harris,Summer,Calvin Harris - Summer.mp3,COLLISION (2 files)
H0123,C:\Users\suppo\Downloads\New Music\Top1000_Club\Calvin Harris - Summer.mp3,Calvin Harris - Summer.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0012,exact_collision,Calvin Harris,Summer,Calvin Harris - Summer.mp3,COLLISION (2 files)
H0124,"C:\Users\suppo\Downloads\New Music\Top1000\Calvin Harris, Rihanna - This Is What You Came For.mp3","Calvin Harris, Rihanna - This Is What You Came For.mp3",EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0013,exact_collision,"Calvin Harris, Rihanna",This Is What You Came For,"Calvin Harris, Rihanna - This is What You Came For.mp3",COLLISION (2 files)
H0125,"C:\Users\suppo\Downloads\New Music\Top1000_Club\Calvin Harris, Rihanna - This Is What You Came For.mp3","Calvin Harris, Rihanna - This Is What You Came For.mp3",EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0013,exact_collision,"Calvin Harris, Rihanna",This Is What You Came For,"Calvin Harris, Rihanna - This is What You Came For.mp3",COLLISION (2 files)
H0126,C:\Users\suppo\Downloads\New Music\Top1000\CANCUN - Jhanking ｜.mp3,CANCUN - Jhanking ｜.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,CANCUN,Jhanking ｜,Cancun - Jhanking ｜.mp3,"proposed matches original, no action needed"
H0127,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\CANIBUS MAN.mp3,CANIBUS MAN.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,CANIBUS MAN,Canibus Man.mp3,"no separator found, unknown parse"
H0128,C:\Users\suppo\Downloads\New Music\Top1000\Carine - Call 911 ｜ Official Music Video.mp3,Carine - Call 911 ｜ Official Music Video.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,Carine,Call 911 ｜ Official Music Video,Carine - Call 911 ｜ Official Music Video.mp3,"proposed matches original, no action needed"
